,begin,end,entry,links,max_page,titles
76,27.02.2019,0,['geçen gün vodafone dan mesaj geldi 4 saat boyunca youtube kullaniminiz 1 lira diye.saat 07.26 da kabul ettim.ve hemen kotama baktım 8 küsür gb idi.bir tane video yükledim kanalıma saat 9 da kontrol ettigimde tam 2 gb eksilmis. vodafone müşteri hizmetlerini aradım durumu anlattım kızın dediği şu böyle bi şey olmamalı ee napicaz peki siz durumu mail atın ee siz ne işe yariyosunuz dedim biz sadece bilgilendiriyoruz derken tlf u kapattım. sonra detay bir mail attım 2 gün sonra gelen cevap herhangi yanlışlık bulunmamıştır. çok adisin vodafone geçen 2 saatte başka bir hiç bir uygulama kullanmadım ama 2 gbm gitti'],https://eksisozluk.com/vodafone-youtube-pass-dolandiriciligi--5954190,0,vodafone youtube pass
77,26.02.2019,0,"['bir beşiktaşlı olarak utandığım taraftar.modern futbol endüstrisine sosyal medyaya ve tiyatro izler gibi futbol izlemeye programlı ruhsuz bir taraftar oldu bu beşiktaş taraftarı, nerede o desibel rekoru kıran mikrofon var mı acaba tartışması yapılan 3-0’dan 3-3 olunca o gazla 4’ü bul korkusu ve cesaretini takıma hissettiren taraftar.gidin evinizde izleyin beinsportu.', 'bu maçın meselesi değil bu, vodafone park yapıldığından beri aynı düzen devam ediyor. herkes elinde telefon']",https://eksisozluk.com/vodafone-parktaki-ruhsuz-besiktas-taraftari--5952840,0,vodafone park'taki ruhsuz beşiktaş taraftarı
78,25.02.2019,0,['bir adım atıp dört kere etrafına baksınlar.'],https://eksisozluk.com/vodafone-parka-gelecek-fb-taraftarina-tavsiyeler--5952139,0,vodafone park'a gelecek fb taraftarına
79,23.02.2019,0,"['boğaza saplanan hançer de olmasa daha şahane olan görüntü.', 'şöyle bir görüntü kalitesine sahiptir.', ""aklı sıra gönderme yapmış 8-0'a."", ""o gökdelen olmasa gerçekten de çok güzel olan görüntüdür. gelin gelin ki o gökdelen bozmuş görüntüyü bir de açı yanlış. 8-0'a gönderme olduğunu başta farketmedim.""]",https://eksisozluk.com/vodafone-arenanin-kus-bakisi-goruntusu--5949957,0,vodafone arena'nın kuş bakışı görüntüsü
80,21.02.2019,0,"['iptal etmek için başvurduğunda da kesinlikle iptal etmiyorlar. ilginç bir hizmet anlayışı.', 'kedi gibiler. gel dersin gelmezler. git dersin gitmezler.']",https://eksisozluk.com/vodafone-net-iptal-rezaleti--5945026,0,vodafone net iptal rezaleti
81,20.02.2019,0,"['geçen hafta çarşamba akşamı vodafone online işlemlerden babamın hattı üzerine telefon siparişi verdik. sitelerinde 2-4 iş günü içerisinde teslimat yazmasına rağmen üzerinden bir hafta geçti ve kargo gelmedi. müşteri hizmetlerini arıyoruz, acil kaydı oluşturuldu deniliyor. ertesi gün tekrar arıyoruz, oluşturdukları acil raporu kendi merkezleri tarafından dahi okunmamış. bize mng kargo ile görüşün deniliyor. kargoya teslim etmemişsiniz, mng kargo ne yapsın? çocuk mu oyalıyorsunuz? sitesinde yazan teslimat süresine güveniyoruz, işlerimizi ona göre ayarlıyoruz. 1 haftadır ben telefon beklemek zorunda mıyım? ayrıca ne bir takip kodu ne de başka bir şey gözüküyor sistemde. hafta sonu evden ayrılmak zorundayım ve telefonum yok şuanda. bunu kim telafi edecek???madem bir haftada kargoya veremeyeceksiniz oraya neden 2-4 gün yazıyorsunuz', '(bkz: sikayetvar.com)(bkz: bi bitmediniz)']",https://eksisozluk.com/vodafone-net-kargo-rezaleti--5946458,0,vodafone net kargo rezaleti
82,19.02.2019,0,"[""eğer gelecekse forman'da kendisi en iyi şekilde ağırlayacaktır.""]",https://eksisozluk.com/ali-koc-vodafone-arenaya-gelecek-mi-sorunsali--5945443,0,ali koç vodafone arena'ya gelecek mi
83,17.02.2019,0,"['öncelikle sözlük ahalisinin değerli vakti için özür diliyorum.yaklaşık 2 ay önce türkcell süperonline adsl hizmetimi iptal ettirmeyi düşünürken eve gelen vodafone afişi üzerine vodafone ile iletişime geçtim. bana göndermiş oldukları çalışanları taahhüt ücretini 500 tl ye kadar karşılayacaklarını söyledi bunu da öğrenince türkcelsüperonline ile iletişime geçip yaklaşık 900 tl cayma bedeli ödeyip aboneliğimi iptal ettirdim. ve 1,5 aydır uğraşmama rağmen vodafone dan böyle bir geri ödeme almadım 50 defa şikayet oluşturmama rağmen tarafıma dönülmedi. çalışanın hatası yanlışlığı olduğunu söylemesine rağmen beni hala mağdur etmeye devam etti. ben şuan neyse parası verip bunu da kapattıracağım işim parayla değil ancak insanların bu şekilde kandırılıp salak yerine konması ancak bu tarz firmaya yakışırdı.gelen gideni aratırmış türkcell i bile bana mumla arattığın için teşekkürler.sözüm bu tarifeden yararlanmak isteyenlere böyle bir harakete geçmeden 10 kere düşünün.', ""2010 yılından itibaren biri adsl, sonrasında da vodafone biri adsl'i satın alınca 8 yıl boyunca internet aboneliğim sürdü. bu 8 yıl boyunca internet altyapım(türktelekom altyapısındayım) iyi olduğu için internet ile ilgili bir sıkıntı yaşamadım. fakat yaşadığım mükerrer fatura sıkıntıları ve aboneliğimi dondurduktan sonra tekrar açtırdığım vakit, abonelik süremin uzatılıp(doğal olarak) abonelik boyunda aldığım taahhüt indirim miktarımın uzatmaması gibi saçma sapan sorunlarla karşılaştım. yaşadığım her sıkıntıyı çözmek için en az 7-8 aramam gerekti. 2018 sonunda taahhütüm bitince turk.net'e geçtim. türk.net'te süreçsel bir sıkıntı yaşamamayı ümit ediyorum.uzun lafın kısası vodafone.net pişmanlıktır. taahhüt süremin bitmesine yakın çok da uygun olmayan tekliflerle geldiler ama bedava bile verseler kullanmam artık."", 'konu hakkında bi düzeltme nakit bir geri alım beklemiyorum. bana 5-6 ay gibi bir süre fatura çıkarmamaları gerekiyordu. ancak eve interneti bağlasın ve sözleşme imzalasın diye gönderdikleri çalışan']",https://eksisozluk.com/17-subat-2019-vodafone-dolandiriciligi--5943425,0,17 şubat 2019 vodafone dolandırıcılığı
84,21.07.2014,0,"[""vodafone'nun hiçbir zaman doğru düzgün çalışmayan hizmeti. vodafone'nun kendi sitesinden ulaşıp, kişisel işlemlerinizi halledebiliyorsunuz. * lakin ne zaman işlem yapmaya kalksam saçma sapan hatalar alıyorum. daha lira yükleme hizmeti bile doğru düzgün çalışmamaktadır."", ""vodafone'un ayıbı. nasıl bu kadar kötü olabilir aklım almıyor. bir fatura indirmek sadece istediğim. tek bir işlem bile yapmak mümkün değil."", 'günün en az 12 saatinde ""geçici olarak hizmet veremeyen"" aciz servis.', 'apache tomcat 8.5.23 üzerinde koşuyor sanırım. girince öyle diyor bu sıralar :)', 'an itibariyle, vodafone kullandığıma lanet ettiren sözde hizmet. umarım en kısa zamanda batarsınız.', 'çok kötü bir internet giriş ekranı var. düzgün çalıştığını görmedim, firefox, chrome, explorer arasında ittire kaktıra girmeye çalışırsınız sayfaya, ama sürekli hata verir.', 'boktan bir web tasarımcısı stajyer bu siteden daha güzelini yapar.', 'oturum açar açmaz oturumu sonlandıran yapılanma.']",https://eksisozluk.com/vodafone-online-self-servis--4478658,0,vodafone online self servis
85,07.05.2018,0,"['120 türk lirasıdır. evet, yüz yirmi türk lirası.işin daha güzel tarafı ise, hat mülkiyetinin değişmesinden sonra hattın yeni hat muamelesi görüyor olması. afiyet olsun.not: faturalı', ""ingiliz paundu üzerinden düşünen şirketin hizmetini alan lordlara koymayacaktır.bilal'e anlatır gibi1hattı avea'ya taş ttkom yani2- orda ucuza hallet"", '120 lira olsa yine iyidir.aylık faturaya yansıyan vergi ücreti ile toplam 220 lirayı bulmaktadır. evet, iki yüz yirmi türk lirası. her kurum bir şekilde soymayı biliyor. amına kodumun hayatı.']",https://eksisozluk.com/vodafone-hat-sahibi-degistirme-bedeli--5645159,0,vodafone hat sahibi değiştirme bedeli
86,31.03.2016,13.02.2019,"['halk oylaması falan çok umrumda değil ama somut olarak yapılması gereken bir karşılaştırma. örneğin, 4.5g mantığında yok mu arkadaş şunların kıyaslamasını yapacak bir baba yiğit?hangisinin ne farkı var, fiyat olarak, hizmet olarak ne konumdalar bunlar önemli.', ""hazır karttan sms atılamadığı dönemlerde turkcell kullandım uzunca bir dönem. bir ara avea kullandım, son olarak uzunca bir süredir vodafone kullanıyorum. sonuç olarak memnun kalmadığım operatör avea' dır. turkcell ise iyi ancak fiyat olarak pahalı. vodafone ise kaliteli ve uygun fiyatta idi. çoğu konumda internette turkcell' den çok daha iyi diyebilirim."", ""turkcell: yüksek fiyat, iyi hizmet.vodafone: ortalama fiyat, ortalama hizmet.türk telekom: düşük fiyat, ortalama hizmet. türk telekom' un diğerlerine göre daha fazla müşterisi vardır. içlerinde en sempatiği vodafone' dur. turkcell=fenerbahçevodafone=galatasaraytürk telekom= beşiktaş (sponsor olarak değil de operatörler takım olsaydı hangi operatör hangi takım olurdu? o açıdan)"", 'vodafone geç bak rahatlığına. turkcell kadar iyi hizmet turk telekom kadar kötü hizmet almazsın, orta sınıftır hizmeti ama turkcell kadar çok para vermezsin turk telekomla aynı parayı verirsin bi tık iyi kalitesi de cebine kalır.', 'fiyat = türk telekomperformans = türkcellfiyat/performans = vodafone', 'son 3 yıldır 3 operatörü de denedim.vodafone: ben hayatımda bu kadar kötü yönetilen, bu kadar çözümsüz operatör görmedim. tamamem sinir harbi yaşatıyorlar.turkcell: ne ödediğimin benim için önemi yok, sadece sorunsuzluk istiyorum diyorsanız buyrun.telekom: çözümsüzlük burada da var. ancak en azından gazınızı alıyorlar. kürek kürek internet veriyorlar. rakiplerinin 1/2 fiyatına.', 'vodafone bana bi yamuk yapana kadar tüm versusları handikaplı alır. turkcell eskiden turkcelldi be !', 'turkcell miensar mı?ne hemen unuttunuz lan?', 'vodafon, bayiler ve musteri hizmetleri calisanlari ne is yapabileceklerini bilmiyor tamamiyle klasik olmaz cumleleri siz birsey istiyorsunuz olmaz diyorlar peki ne yapabilirsiniz siz biraeyler soyleyin ona biz birsey yapamayiz yani sorununuz varsa durumunuz iyi degil.', 'vodafone den uzak durun. kartımdan 171 tl para çekildi. faturam yok otomatik ödeme talimatı vermedim neden çekildiği açıklanmadığı gibi paranızı geri almanızda oldukça zor']",https://eksisozluk.com/turkcell-vs-vodafone-vs-turk-telekom--5053190,2,turkcell vs vodafone vs türk telekom
87,12.02.2019,0,"['elden gidip almanın gözünü seveyim teknoloji firmaları cayır cayır kredi dağıtırken vodafone gibi bir firmaya ayda 300 lira verip piyasadan 800 lira pahalıya telefon almak için çekilen işkenceye değermiadamların marka vodafone sistem hala telsimden hallicebu adamlar daha düne kadar saat 00.00 da sistem güncellemesi ayağına interneti kesiyordu .bu adamların hattını kullanırım çöp almamo hattıda spotify hatrına kullanıyorum', ""işte bu nedenle turkcell'den vazgeçemiyorum. kazık mazık ama müşteri hizmetleri tarafından hiç mağdur edilmedim. vodafone'dan ise sadece bir sefer muhatap olduğum halde illallah dedim.türkiye'de vodafone pişmanlıktır."", 'aklı olan vodafone\' a kesinlikle bulaşmaz. bu adamlardan isteyen bir fiber internet hizmeti almayı denesin bakalım neler oluyor. adamlar daha kendi çektikleri hattan habersizler. ""beyefendi öyle bir hat belirttiğiniz bölgede bulunmuyor"" dediklerinde gidip kabloların, santralerin, dağıtıcıların resimlerini çekip mt\' ye gönderdiğimde aydınlandılar. sonrasında koskoca ilçeye yaptıkları milyon tl lik yatırımın karşılığını her başvurana böyle geri döndükleri için alamadılar. zor alırlar ve alamazlar. bu sırada görüştüğüm müşteri temsilcileri ve sosyal medya ekipleri berbat derecede insanla dalga geçen kesinlikle çözüm sunmaktan uzak top çevirmek üzere hareket eden bir ekipten ibaretti. kendi hattımı bile aldığım ilk gün açılır açılmaz sözüm ona red abonesi olduğum için özel müşteri temsilcimi aramam gerektiğini ilettiler ve bende aradım. anam karşıma çıkan hanımefendi açtı ağzını yumdu gözünü, en son bana bağırarak telefonu kapatıyordu. sorduğum tek soru bazı doğrulama kodları ulaşmıyor hattımı vodafone a taşıdıktan sonra acaba sorun mu oldu kontrol edebilirmisiniz diye sorduktan sonra bir görseniz... inanın ya çağrı merkezlerinde özellikle böyle çözümsüzlük üzerine temel kurup insanları yolunacak kaz niyetine gondiklemek istiyorlar, ya da bu arkadaşlarınmüşteri deneyimi veya herhangi bir kalite değerlendirmeleri bulunmuyor. bu arada gelecek heyecan verici temalı mottoları ile kendilerine bu yaşattıkları olumsuz tecrübeler sonrasında fena güldürmektedir. neyse zaten benim bu şikayetim hiç bir yerde karşılık bulmadı, bunları göze alarak vodafone ürün ve hizmetlerinden yararlanmayı seçebilirsiniz.', 'okumadığım rezalet. yazar olduktan sonraki ilk entry ve bunu başlık açarak yapıyorsun. başlık ismine 12 şubat 2019 diye başlamayı düşünemiyorsun. bu aralar formata takmış biri olarak beni gerçekten üzüyorsun. vodafone’u bilmem ama ben yanında değilim.', 'yazarlığı henüz onaylanmış ve ilk düşüncesi rezalet başlığı açmak olan insan hezeyanı. daha dur hele bi soluklan yeğen. ayrıca neden vodafone kötüleniyor ve hemen akabindeki entryler diğer operatör güzellemeleri içeriyor? bilemiyorum altan...', 'bu rezaletten sonra hemen hattimi iptal ediyorum, artik yanimda ev telefonu tasiyacagim.', ""vodafone daha çekim kalitesini tutturamamış adam gelmiş burada telefonu daha pahalı satıyorlar rezalet diyor. asıl rezalet istanbul'un bir çok yerinde vodafone'nin çekmiyor olması.""]",https://eksisozluk.com/12-02-2019-vodafone-yanimda-rezaleti--5937321,0,12 02 2019 vodafone yanımda rezaleti
88,08.02.2019,0,"['şuanda yapılan ve devam etmekte olan anket kampanyamsı şey.ankete katılan herkese 3 gb internet veriliyor. ve anket dolduranlardan 1 kişiye 5 yıllık internet verilecekmiş.şahsen anketi doldurdum ama anketin ortasında bi sözleşme onaylattıktan sonra ki sorular güvensizlik yarattı bende nedense.alışverişi genelde nerde yapıyorsun?banka işlemlerini nerden yapıyorsun?bilgisiyarınızı virüslerden korumak icin bir program kullanıyor musunuz?sevgili yazarlar aranızda uzman olanlar bi bakabilir mi?link', 'hediye çarkının acısını çıkardığım anket.']",https://eksisozluk.com/vodafone-seviyorum-interneti--5933150,0,vodafone seviyorum interneti
89,02.03.2011,20.05.2018,"[""vodafone red dünyası hizmetlerini kullanan müşterilerin sıra beklemeden yararlanabileceği bir ayrıcalıkmış. vodafone'dan 7008'i, sabit hatlardan ise 0542 7008 000'ı arayarak ulaşılabilirmiş."", 'en az vodafone müşteri hizmetleri kadar dandik ve işe yaramaz bir hizmetimsi.', ""7/24 direkt musteri temsilcisine ulasilabilirlik vaad eden vodafone hizmeti. an itibari ile 14 dk. bekleyerek ulastim, demek ki vodafone direkt diyerek minimum 10 dakikadan bahsediyor. red boyleyse, normal musteri hizmetleri 30 dk. bekletir. (aradigim saatin de etkisi vardir ama turkcell'de boyle bir sorun yoktu)turkcell'den gecen biri olarak, vodafone red musteri temsilcisinin turkcell platinum temsilcisiyle uzaktan yakindan alakasi olmadigini rahatlikla soyleyebilirim. sanirim turkcell bizden aldigi fahis fiyatlari musteri temsilcilerine yatiyormus."", ""18 mayıs itibariyle dakikası 60 kuruş'tan ücretlendirilmeye başlayan müşteri hizmetleri servisidir. bu ücretlendirme politikası vodafone denen rezil cep telefonu hattının rezilliğin daha da dibine vurması halidir. lan ücretli müşteri servisi mi olur? hem de dakikası 60 kuruş. hiçbir probleminizin 10 dakikadan aşağı çözülmediğini düşünürseniz her aramanız size minimum 6 tl olarak yansıyacaktır. sonuç: vodafone müşteri hizmetleri çalışanlarının maaşını da biz kullanıcılar hali hazırda abone olduğumuz tarifeler dışında o hizmetin bedelini de ödeyerek cebimizden ödemiş olacağız. bir vodafone kurnazlığından başka bir şey değil. res s tarifesinde ücretsiz verilen spotify hakkımı kulanmak amaçlı aradığımda öğrendiğim durum. bu arada da malesef geçmişten gelen cihaz kampanyam olduğu için spotify hakkımı kullanamıyormuşum. ama kullanan herkes gibi aylık 70 tl'den ücretlendirilerek ödememi yapıyorum. hem herkesle aynı parayı ödeyeceğim hem de haklardan sınırlı yararlanacağım. evet evet ben enayiyim. senelerdir vodafone kullanan birisi olarak enayinin dik alasıyım. vodafone ise kullanıcısını keriz yerine koyan über bir cep telefonu hattı.kısacası 7008 artık ücretli. tebrikler vodafone. not: lan sizden zaten müşteri olarak kullandığımız tarifenin dışında ekstra bir özel muamele ya da mutlu son gibi bir isteğimiz yok, bana internetimi, aramalarımı ve smslerimi düzgün kullandır hee bir de zaman zaman olur da bir sorun ile karşılaşırsam bunu hızlı şekilde çöz. tüm isteğimiz bu. ama şimdi vodafone diyor ki"", 'çok değişik, google\'a soruyorsunuz bunların müşteri hizmetleri numarasını, sizi bir siteye yönlendiriyor:http://www.vodafone.com.tr/…-musteri-hizmetleri.phpdiyor ki ""sabit hattan arayacaksanız 0542 7008 0000 numarasını arayın"" arıyorsunuz, karşınıza bir bant kaydı çıkıyor, diyor ki:""bu numara kullanılmamaktadır, 4440542 numarasını arayınız""arıyorsunuz, diyor ki:""bu numara kullanılmamaktadır, 05425420000 numarasını arayınız""insan anlatırken kendini dede korkut sanabiliyor.', 'guya adi red musteri hizmetleri olan ama ozel musteri hizmetiyle uzaktan yakindan alakasi olmayan musteri hizmetleri. calisanlari red tarifenin ozelliklerini bilmezler abartmiyorum 2 musteri hizmeti gorevlisiyle konustum musterilere verdikleri haklari ben onlardan daha iyi biliyordum. bu hizmetin parali olmasindan hic bahsetmiyorum bile zaten %30 karlilikla calisan bir sektorun musteriye vermek zorunda oldugu hizmetten de para aliyor olmasinin bir mantikla aciklanamaz gozunuz parayla dolsun.red med hikaye musteriye sen ozelsin muhabbeti yapip musteri kaziklamaktan baska birsey degil.', ""bu hizmeti almak neredeyse olanaksız. 7008'i aradığınızda herkesin ulaştığı callcenter'a ulaşabilirsiniz. bu şekilde oluşturulan şikayet doğrultusunda eğer red abonesiyseniz sizi red müşteri hizmetleri arayabilir. bu sırada kaybedeceğiniz 30 dakika da cabası."", 'hatlarımdan birini geçtiğimiz ay turkcell den taşıdım, ilk ay fatura normal geldi, bu ay bi şekilde 15 20 tl çakmışlar online işlemde detaya girince hata verdi dedim dur red tarifesi arayıp mh den öğrenirim..saat gecenin 4 ü ve on dakika bekleme süresi verdi?!?!)!?) nası lan? gerçekten nasıl? sabahın 4 ü 2 agentla mı çalışıyosunuz, sizin yapacağınız çağrı merkezi planlamanızın ta aq!olm siz bu hizmeti ücretli sunuyorsunuz ve yine hesapta özel müşteri hizmetlerisiniz. toplamda 5-6 hattı daha taşımayı bazıları bireysel bazıları kurumsal düşünürken bunu yaşamamla bi aydınlanma geldi.. yapıcağınız işi skim başka söz bulamadım size.', ""ne zaman arasam kendini bir sinir harbi içinde bulduğum, strese girdiğim müşteri hizmetleridir. arkadaş bir müşteri hizmetleri bu kadar mı kötü olur, bir de arama ücretli. o menüye gir, bu menüye gir, yok tuşlamadın, yok yanlış oldu. bana haksız yere geçirdiğiniz faturaya itiraz etmek istiyorum, ve bunu size sövmeden yapmanın yöntemlerini arıyorum hala, illa ağzımızı bozmamız mı gerek.ulan gel de turkcell'i arama şimdi, gerçi dönsem eminim onlarda da benzeri olacak ama en azından turkcell'de aradın numarayı çevirememe derdi yoktu, bir de sene de 2-3 kere işin düşüyordu müşteri hizmetlerine. inşallah disruptive innovation minoveyşın birşeyler çıkar da bu biryerlerinizde sivilce olarak size döner."", 'pazar sabahı 9 dakikada bağlanılan, vasat altı müşteri hizmetleridir. eskiden çok iyiydi. sene 2011. kibar müşteri hizmetleri temsilcilerine sahipti. numarayı arar aramaz sıcakkanlı bir insanla konuşabilirdiniz. telefonu kapattığınızda kesinlikle yüzünüzde bir gülümseme kalırdı. şimdi? varsa yoksa ivr tuşlaması. arapça dil anonslarının geçmesini beklemek tam bir işkence (dil seçeneklerine ne aptalca bir eklemedir bu!). siniriniz hafiften bozulmaya başlamışken, 7 dakika kadar daha birine bağlanmak için sırada bekliyorsunuz. nihayet bir temsilciye bağlandığınızda konuşurken onun suratsızlığını hissedebiliyorsunuz. azarlama moduyla konuşur genelde. kendinizi tutamayıp tersleşebilirsiniz.2010-2011 yıllarında turkcell’den kaçıp vodafone’a gelmiştim. şimdi çok mutluyum diyemem. ama ölümü gördükten sonra sıtmaya biraz daha razı kalacağım diyebilirim. vodafone’un müşteri hizmetleri ve servis hizmeti kalitesi son yıllarda gözümde inanılmaz düştü. temsilcilerden birinin, dediğimi inatla anlamayıp, telefonda bana “öff” çekmesinden sonra tartışıp şikayet etmiştim. o noktadan beri zerre iyileşmemiş.']",https://eksisozluk.com/vodafone-red-ozel-musteri-hizmetleri--2699602,2,vodafone red özel müşteri hizmetleri
90,01.02.2019,0,"['kaderde rezalet başlığı açmak da varmış.özet geç diyenler: vodafone net in kendi kendine başvurumu iptal etmesi, üstüne de isterseniz tüm süreci tekrar başlatabiliriz diye savunma yapması28 ocak 2019 tarihinde şu anda internet hizmeti aldığım ttnet ile hiçbir konuda anlaşamadığımız için aboneliğimi vodafone net ile değiştirmek amacıyla 0850 542 0 0542 numaralı vodafone net müşteri hizmetlerini arayarak yeni abone başvurusunda bulundum.telefonda başvurumu alan arkadaş telefon numaramın son iki hanesini 73 yerine 83 olarak yanlış girmiş.benden ayrıca ikinci bir telefon numarası istediklerinde de kullanmış olduğum ikinci hattımın numarasını verdim.bana bilgilendirme sms i geleceği söylendi, beklemeye koyuldum.ertesi gün hala sms gelmeyince aynı numarayı arayarak bir bilgi gelmediğini söyledim, numaramın yanlış olduğu bilgisini alınca düzelttirmek için talepte bulundum. bu arada ikinci verdiğim numaraya hiç bir şekilde ulaşılmadı.30.01.2019 tarihinde vodafone net ten bir arkadaş evime geldi, birlikte sözleşmeleri imzaladık', 'akabinde kablonet ile görüşmek zorunda bıraktırıp formaliteleri hemen halletmeleriyle 1-0 öne geçmelerine sebep oldukları rezalettir.kablonet ile ilgili görüşlerimi kurulumdan sonra ayrıca belirteceğim.']",https://eksisozluk.com/1-subat-2019-vodafone-net-rezaleti--5926220,0,1 şubat 2019 vodafone net rezaleti
91,01.02.2019,0,"['kaderde rezalet başlığı açmak da varmış.özet geç diyenler: vodafone net in kendi kendine başvurumu iptal etmesi, üstüne de isterseniz tüm süreci tekrar başlatabiliriz diye savunma yapması28 ocak 2019 tarihinde şu anda internet hizmeti aldığım ttnet ile hiçbir konuda anlaşamadığımız için aboneliğimi vodafone net ile değiştirmek amacıyla 0850 542 0 0542 numaralı vodafone net müşteri hizmetlerini arayarak yeni abone başvurusunda bulundum.telefonda başvurumu alan arkadaş telefon numaramın son iki hanesini 73 yerine 83 olarak yanlış girmiş.benden ayrıca ikinci bir telefon numarası istediklerinde de kullanmış olduğum ikinci hattımın numarasını verdim.bana bilgilendirme sms i geleceği söylendi, beklemeye koyuldum.ertesi gün hala sms gelmeyince aynı numarayı arayarak bir bilgi gelmediğini söyledim, numaramın yanlış olduğu bilgisini alınca düzelttirmek için talepte bulundum. bu arada ikinci verdiğim numaraya hiç bir şekilde ulaşılmadı.30.01.2019 tarihinde vodafone net ten bir arkadaş evime geldi, birlikte sözleşmeleri imzaladık', 'akabinde kablonet ile görüşmek zorunda bıraktırıp formaliteleri hemen halletmeleriyle 1-0 öne geçmelerine sebep oldukları rezalettir.kablonet ile ilgili görüşlerimi kurulumdan sonra ayrıca belirteceğim.']",https://eksisozluk.com/01-02-2019-vodafone-net-rezaleti--5926206,0,01.02.2019 vodafone net
92,29.01.2019,0,['vodafone huawei ikilisi her türlü turkcell iphone ikilisinin eline verir.'],https://eksisozluk.com/turkcell-iphone-vs-vodafone-huawei--5923327,0,turkcell iphone vs vodafone
